sentences1,sentences2,is_similar
"Dựa trên kinh_nghiệm ở nơi khác , có_thể mất đến hai năm trước khi cuộc bầu_cử định_kỳ được tổ_chức , ông nói thêm . ","Các quan_chức quân_đội Hoa_Kỳ đã nói rằng có_thể mất đến hai năm trước khi các cuộc bầu_cử định_kỳ được tổ_chức , dựa trên kinh_nghiệm ở những nơi khác trên thế_giới . ",1
"Kết_quả xuất_hiện trong số tháng 1 của Cancer , một tạp_chí của Hiệp_hội Ung_thư Hoa_Kỳ , được công_bố trực_tuyến ngày hôm_nay . ","Kết_quả xuất_hiện trên tạp_chí Cancer , số_một tạp_chí của Hiệp_hội Ung_thư Hoa_Kỳ ( tin_tức - trang web ) , được công_bố trực_tuyến hôm thứ_Hai . ",1
"Phương_pháp điều_trị bằng công_nghệ_sinh_học đầu_tiên cho bệnh hen_suyễn , bệnh co thắt đường thở ảnh_hưởng đến hàng triệu người trên thế_giới , đã nhận được sự chấp_thuận từ Cục Quản_lý Thực_phẩm và Dược_phẩm Hoa_Kỳ ngày hôm_qua . ","Phương_pháp điều_trị bằng công_nghệ_sinh_học đầu_tiên cho bệnh hen_suyễn , bệnh co thắt đường thở ảnh_hưởng đến hàng triệu người Mỹ , đã được Cục Quản_lý Thực_phẩm và Dược_phẩm Hoa_Kỳ chấp_thuận vào Thứ_Sáu . ",1
"Các đại_biểu cho_biết việc gây quỹ và phân_phát tiền đã trở_nên phức_tạp do Hoa_Kỳ đàn_áp các quỹ từ_thiện của thánh_chiến , tài_khoản ngân_hàng của các tổ_chức liên_quan đến khủng_bố và chuyển tiền . ","Những quân_lính của Bin_Laden đã chỉ ra rằng việc gây quỹ và phân_phối tiền trở_nên phức_tạp do Hoa_Kỳ đàn_áp các quỹ từ_thiện của thánh_chiến , tài_khoản ngân_hàng của các tổ_chức liên_quan đến khủng_bố và chuyển tiền . ",1
"Các đặc_vụ FBI đã bắt_giữ một đối_tác cũ của công_ty kế_toán Big_Four_Ernst &_Young_ERNY.UL về các cáo_buộc hình_sự gây cản_trở các cuộc điều_tra liên_bang , các quan_chức Hoa_Kỳ cho_biết vào hôm thứ_Năm . ",Hôm_qua một đối_tác cũ của công_ty kế_toán Ernst &_Young đã bị các đặc_vụ FBI ở Mỹ bắt_giữ với cáo_buộc cản_trở các cuộc điều_tra liên_bang . ,1
Kelly sẽ bắt_đầu các cuộc họp với Thứ_trưởng Ngoại_giao Nga Alexander_Losyukov tại Washington vào thứ_Hai . ,Thứ_trưởng Ngoại_giao Nga Alexander_Losyukov vào thôm thứ_Ba tại Moscow cho_biết rằng sẽ ấn_định một ngày chắc_chắn vào cuối tháng này . ,0
"Vụ nổ_súng mới nhất liên_quan đến vụ đột_nhập là vụ nổ_súng ngày 11 tháng 11 tại Trường tiểu_học Hamilton_Central ở Obetz , cách xa_lộ khoảng 3 km . ","Một vụ nổ_súng liên_quan đến Spree xảy_ra 11 tháng 11 tại Trường Tiểu_Học_Hamilton ở Obetz , khoảng hai dặm từ đường cao_tốc . ",1
"Vệ_sinh kém ... có_thể có bệnh thương_hàn và bệnh tả , ông nói . ","Vệ_sinh kém , nước uống thường bị bỏ lại . . có_thể có thương_hàn và bệnh tả . ",0
"Chỉ_số công_nghiệp trung_bình Dow_Jones khi kết_thúc giảm 128 điểm , tương_đương 1 , 4 % , ở mức 9073 , trong khi Nasdaq giảm 34 điểm xuống 1610 , tương_đương 2 , 1 % . ","Trong phiên giao_dịch sớm , chỉ_số trung_bình công_nghiệp của Dow_Jones đã tăng 3 , 90 , tương_đương 0 , 04 % , ở mức 9 , 113 , 75 , đã tăng 36 , 90 vào thứ_Ba . ",0
PDC cũng gần như chắc_chắn sẽ thêm dầu vào lửa về việc phát_hành của Longhorn . ,PDC cũng gần như chắc_chắn sẽ thống_trị suy_đoán về ngày phát_hành các sản_phẩm mới của Microsoft . ,1
Doanh_số bán hàng - một con_số được theo_dõi chặt_chẽ như một phong_vũ_biểu về sức bán hàng - tăng 5 % thay_vì giảm như nhiều chuyên_gia trong ngành dự_đoán . ,Người_ta cũng tiết_lộ rằng doanh_số bán hàng - một con_số được các nhà phân_tích theo_dõi chặt_chẽ như một thước_đo sức kinh_doanh - cao hơn đáng_kể so với các chuyên_gia trong ngành dự_kiến . ,1
"NEC đang giới_thiệu thiết_bị không dây và phần_mềm quản_lý cho nhiều ngành công_nghiệp , bao_gồm chăm_sóc sức_khoẻ và khách_sạn . ","Người_phát_ngôn của công_ty cho_biết , NEC đang giới_thiệu phần_mềm quản_lý và thiết_bị không dây cho nhiều ngành công_nghiệp , bao_gồm chăm_sóc sức_khoẻ và khách_sạn . ",1
"Elena_Slough , được mệnh_danh là người già nhất_nhất và là người già thứ ba trên thế_giới , đã qua đời vào sáng sớm Chủ_nhật . ","ELENA_Slough , được mệnh_danh là người già nhất ở Mỹ và là người già thứ ba trên thế_giới , đã qua đời . ",1
""" Chúng_tôi đang tuyên_chiến với nạn quấy_rối và tấn_công tình_dục . ","Chúng_tôi đã tuyên_chiến với nạn tấn_công và quấy_rối tình_dục , Rosa nói . ",1
"Chỉ_số hỗn_hợp kết_hợp công_nghệ Nasdaq_< . IXIC> đã tăng thêm 1 , 92 điểm , tương_đương 0 , 12 % , ở mức 1.647 , 94 . ","Chỉ_số hỗn_hợp Nasdaq kết_hợp công_nghệ . IXIC giảm 0 , 08 điểm xuống 1.646 . ",0
"Đồng đô_la đã ở mức 117 , 85 yên so với tiền Nhật_Bản , tăng 0 , 1 % . ","So với đồng franc Thuỵ_Sĩ , đồng đô_la đã ở mức 1 , 3289 franc , tăng 0 , 5 % trong ngày . ",0
"Chỉ_số 500 SPX của khối Standard & Poor đã mất 11 , 91 điểm , tương_đương 1 , 19 % , ở mức 986 , 60 . ","Chỉ_số hỗn_hợp Nasdaq kết_hợp với công_nghệ đã giảm 25 , 36 điểm , tương_đương 1 , 53 % , ở mức 1.628 , 26 . ",0
"El_Watan , một tờ báo của Algeria , đưa tin rằng những kẻ bắt_cóc đã kháng_cự quyết_liệt cuộc tấn_công của quân_đội sáng nay , bắn súng_trường Kalashnikov . ","El_Watan , một tờ báo của Algeria , thuật lại rằng những kẻ bắt_cóc đã kháng_cự quyết_liệt trong cuộc tấn_công của quân_đội , bắn súng_trường Kalashnikov . ",1
"Nhưng Mitsubishi_Tokyo_Financial ( JP : 8306 : tin_tức , biểu_đồ , hồ_sơ ) đã giảm 3.000 yên , tương_đương 0 , 65 % xuống còn 456.000 yên . ","Sumitomo_Mitsui_Financial ( JP : 8316 : tin_tức , biểu_đồ , hồ_sơ ) đã giảm 2 , 5 % xuống 198.000 yên . ",0
"Chúng_ta chỉ đangthoả thuận với các quyền khoe_khoang ở đây , ai thắng và ai thua . ","Đặt phí luật_sư sang một bên , chúng_tôi đang xử_lý các quyền khoe_khoang rằng ai thắng và ai thua , Gammerman nói . ",0
"Cổ_phiếu của Hartford đã tăng 2 , 88 đô_la lên 46 , 50 đô trong giao_dịch tổng_hợp của Sở giao_dịch chứng_khoán New_York . ","Cổ_phiếu của Hartford đã tăng 2 , 28 đô_la , tương_đương 5 , 2 % , lên 45 , 90 đô_la trong phiên giao_dịch giữa trưa . ",1
Dòng_điện_thoại thông_minh Palm_OS này là sản_phẩm cuối_cùng công_ty sẽ phát_hành trước khi nó trở sát_nhập vào palmOne . ,Đây gần như chắc_chắn là quý cuối_cùng của nó trước khi công_ty trở_thành một phần của Palm . ,0
Và họ nghĩ rằng protein có_thể liên_quan đến việc lây_lan của các dạng ung_thư khác . ,Họ - những nghiên_cứu_viên nói rằng nghiên_cứu có_thể liên_quan đến các dạng ung_thư khác . ,0
"Tập_đoàn Tokyo_Electric_Power , công_ty điện_lực lớn nhất châu Á , đã giành được sự chấp_thuận để khởi_động lại 17 lò phản_ứng hạt_nhân đầu_tiên sau khi tập_đoàn thừa_nhận các báo_cáo kiểm_tra giả_mạo . ","Tập_đoàn Tokyo_Electric_Power , công_ty điện_lực lớn nhất châu Á , đã khởi_động lại 17 lò phản_ứng hạt_nhân đầu_tiên mà nó ngừng hoạt_động sau khi thừa_nhận nó làm sai_lệch các báo_cáo kiểm_tra . ",1
"Trong năm nay , học_phí tại các trường đại_học tư_thục bốn năm tốn trung_bình 19 , 710 đô_la , tăng 6 phần_trăm so với năm 2002 . ","Đối_với năm_học hiện_tại , học_phí tại các trường cao_đẳng công trung_bình là 4 , 694 đô_la , tăng gần 600 đô so với năm trước . ",1
Đèn an_ninh cũng đã được lắp_đặt và cảnh_sát đã càn_quét các căn_cứ để đặt bẫy . ,Đèn an_ninh cũng đã được lắp_đặt trên một nhà_kho gần cổng trước . ,0
"Đẳng viên viên Đảng Cộng_hoà duy_nhất được công_bố thay_thế Davis là Rep . Đảng Cộng_hoà duy_nhất được công_bố thay_thế Davis là Dân_biểu Darrell_Issa của Vista , người đã chi 1 , 71 triệu đô_la tiền của chính mình để buộc phải thu_hồi . ","Ứng_cử_viên chính duy_nhất được tuyên_bố cho đến nay là Rep . Darrell_Issa , một đản viên cộng_hoà đã chi 1 , 71 triệu đô_la tiền của chính mình để tài_trợ cho việc thu_hồi . ",1
"Ông nói rằng với kế_hoạch hoà_bình do Hoa_Kỳ hậu_thuẫn , hay bản_đồ đường_bộ , "" trong tình_trạng hôn_mê "" , cuộc tấn_công có_thể dễ_dàng mở_rộng xung_đột trong khu_vực . ","Ông Jouejati nói rằng với bản_đồ đường_bộ "" hôn_mê "" do Mỹ hậu_thuẫn , cuộc tấn_công có_thể dễ_dàng mở_rộng trên toàn khu_vực . ",1
"Một cuộc tấn_công thành_công có_thể được đưa ra trong bất_kỳ loại tài_liệu nào hỗ_trợ được VBA , bao_gồm Microsoft_Word , Excel hoặc PowerPoint . ","Nhưng điều này có_thể xảy_ra với bất_kỳ định_dạng tài_liệu nào hỗ_trợ VBA , bao_gồm Word , Excel hoặc PowerPoint . ",1
"Các quan_chức tại Brandeis cho_biết đây là khoảng thời_gian "" vô_cùng đau_thương "" đối_với trường . ",""" Đây là một thời_gian vô_cùng đau_lòng đối_với toàn_bộ cộng_đồng trường Đại_học Brandeis . ",1
"Nếu đó không phải là đảng_viên Đảng dân_chủ thì chắc tôi ở sai cuộc họp rồi , ông nói . ","Và nếu đó không phải là đản viên đảng Dân_chủ , thì tôi chắc ở sai cuộc họp rồi , "" Ông nói với những tràng pháo_tay như sấm từ những người ủng_hộ . ",0
Ít hơn một chục đặc_vụ FBI đã được phái đi để bảo_mật và phân_tích bằng_chứng . ,Ít hơn một chục đặc_vụ FBI sẽ được gửi đến Iraq để bảo_mật và phân_tích bằng_chứng về vụ đánh bom . ,1
Những người chỉ phẫu_thuật sống trung_bình được 46 tháng . ,"Đối_với những người đi phẫu_thuật một_mình , thời_gian sống trung_bình là 41 tháng . ",1
"Tối nay , một phát_ngôn_viên của Bộ Ngoại_giao Nga cho_biết Bộ này có_thể đưa ra một tuyên_bố vào thứ_Năm làm rõ lập_trường của Nga về hợp_tác với các nỗ_lực năng_lượng hạt_nhân của Iran . ","Tối nay , một phát_ngôn_viên của Bộ Ngoại_giao Nga cho_biết họ có_thể đưa ra một tuyên_bố vào thứ_Năm làm rõ lập_trường của Nga về việc hỗ_trợ các nỗ_lực năng_lượng hạt_nhân của Iran . ",1
"Một ngày trước đó , một uỷ_ban đã được Tổng_thống cải_cách Mohammad_Khatami bổ_nhiệm đã kêu_gọi một cuộc điều_tra tư_pháp độc_lập về cái chết của Kazemi . ","Một ngày trước đó , một uỷ_ban do Tổng_thống Mohammad_Khatami bổ_nhiệm đã kêu_gọi một cuộc điều_tra độc_lập về cái chết của phóng_viên ảnh 54 tuổi . ",1
"Bộ phần_mềm trở_nên hoàn_chỉnh với trình xử_lý văn_bản , bảng tính , phần_mềm trình_bày và các thành_phần khác , trong khi tiếp_tục truyền_thống sử_dụng định_dạng tệp dựa trên XML . ","Bộ phần_mềm bao_gồm một trình xử_lý văn_bản , bảng tính , ứng_dụng trình_bày ( tương_tự PowerPoint ) và các thành_phần khác - tất_cả được xây_dựng xung_quanh định_dạng tệp XML . ",1
"Hạ_lưu tại Mount_Vernon , sông Skagit dự_kiến ​​sẽ đạt đỉnh ở mức 36 feet - 8 feet so với mực nước lũ - tối nay , Burke nói . ","Skagit dự_kiến ​​sẽ đạt đỉnh trong đêm ở độ cao 38 feet tại Mount_Vernon , cao hơn 10 feet so với mực nước lũ , Dịch_vụ thời_tiết quốc_gia cho_biết . ",1
"Chỉ_số công_nghiệp trung_bình của blue-chip Dow_Jones đã giảm 44 điểm , tương_đương 0 , 47 % , xuống còn 9.543 , sau khi ghi được năm phiên tăng liên_tiếp . ","Chỉ_số công_nghiệp trung_bình Dow_Jones . DJI tăng 18 , 25 điểm , tương_đương 0 , 19 % , lên mức 9 , 586 , 71 . ",0
"Chỉ_số tổng_hợp Nasdaq nhích lên 1 , 28 , tương_đương 0 , 1 % , lên 1.766 , 60 , sau một tuần xuất_sắc đạt 3 , 7 % . ","Chỉ_số tổng_hợp công_nghệ Nasdaq . IXIC giảm 24 , 44 điểm , tương_đương 1 , 39 % , ở mức 1.739 , 87 . ",0
Các bác_sĩ vi_phạm lệnh cấm sẽ bị phạt tiền và tối_đa hai năm tù . ,"Các bác_sĩ thực_hiện thủ_tục sẽ phải đối_mặt với án tù hai năm , theo dự_luật . ",1
"Hợp_đồng chỉ_số chứng_khoán của Standard_& Poor's 500 giảm 4 , 40 điểm xuống còn 983 , 50 , trong khi hợp_đồng của Nasdaq giảm 6 , 5 điểm xuống còn 1.206 , 50 . ","Chỉ_số Standard & Poor's 500 đã tăng 1 , 75 điểm , tương_đương 0 , 18 % , lên 977 , 68 . ",0
"Ví_dụ , Anhalt cho_biết , trẻ_em thường coi một chai soda 20 ounce như một khẩu_phần , mặc_dù nó thực_sự chứa 2 khẩu_phần ½ 8 ounce . ","Anhalt cho_biết trẻ_em thường coi một chai soda 20 ounce như một khẩu_phần , trong khi thực_tế nó chứa 2 , 5 . ",1
"Lợi_tức của kỳ_hạn 3 % đáo_hạn trong năm 2008 đã giảm 22 điểm cơ_bản xuống 2 , 61 % . ","Sản_lượng giảm 2 điểm cơ_bản xuống 1 , 41 % , sau khi đạt 1 , 4 % vào ngày 8 tháng 5 , mức thấp nhất kể từ ngày 12 tháng 3 . ",0
"Ý_kiến ​​của Kline liên_quan cụ_thể đến các nhà cung_cấp dịch_vụ phá thai , nhưng nó cũng sẽ áp_dụng cho các bác_sĩ cung_cấp các dịch_vụ khác , như chăm_sóc trước khi sinh , cho một đứa trẻ mang_thai dưới 16 tuổi . ","Ý_kiến ​​của Kline xử_lý cụ_thể với các nhà cung_cấp dịch_vụ phá thai , nhưng sau đó văn_phòng của anh cho_biết ý_kiến này cũng sẽ áp_dụng cho các bác_sĩ cung_cấp dịch_vụ như chăm_sóc trước khi sinh cho các cô gái mang_thai dưới 16 tuổi . ",1
"Cơ_quan Năng_lượng Nguyên_tử Quốc_tế của Liên_Hợp_Quốc đã yêu_cầu cung_cấp thông_tin về cáo_buộc sau khi hồ_sơ được công_bố , nhưng Anh không cung_cấp bất_kỳ thông_tin nào , các quan_chức Mỹ cho_biết . ","Cơ_quan Năng_lượng Nguyên_tử Quốc_tế đã yêu_cầu thông_tin về các xác_nhận uranium sau khi hồ_sơ của London được công_bố , nhưng Anh không cung_cấp bất_kỳ thông_tin gì , các quan_chức Hoa_Kỳ cho_biết . ",1
"Mười sáu ngày sau , khi không khí cực nóng từ chuyến trở_về của tàu_con_thoi ùa vào cái cánh bị hư_hại , "" không có khả_năng phi_hành_đoàn sẽ sống_sót . "" , hội_đồng quản_trị nói . ","Mười sáu ngày sau , khi không khí quá nóng từ tàu_con_thoi trở_về đã ùa vào cánh bị hư_hại , "" không có khả_năng nào phi_hành_đoàn sẽ sống_sót "" , uỷ_ban cho_biết . ",1
"Thế_giới tự_do và những người yêu thích tự_do và hoà_bình phải đối_phó gay_gắt với Hamas và những kẻ giết người , hắn nói với các phóng_viên khi hắn xuất_hiện từ một dịch_vụ của nhà_thờ . ","Rõ_ràng là thế_giới tự_do , những người yêu thích tự_do và hoà_bình , phải đối_phó gay_gắt với Hamas và những kẻ giết người , ông nói . ",1
